tracklet_id,video_id,pose_motion_energy,joint_angle_var,accel_mean,bbox_scale_var,flag_reflection,velocity_mean,limb_amplitude,flag_camera_motion,trajectory_curvature,velocity_max
516,test,21.4,0.04933626317309717,1.1058697,0.0,0,2.0141013,49.72,0,1.3514169830095548,4.776243
517,test,21.05,0.060077945498658844,0.9224438,0.0,0,1.6183245,27.06,0,3.925012994495534,5.0
518,test,11.88,0.009030664667425914,0.682439,0.0,1,1.1508218,79.25,0,1.4704661193663129,2.304886
519,test,21.62,0.04219620180393546,1.0843929,0.0,0,2.100294,48.72,0,1.335015850921655,4.776243
520,test,20.27,0.044805062920149866,0.9520305,0.0,0,1.6183245,25.89,0,3.569447089383759,5.0
521,test,11.5,0.0059666482270921434,0.5992614,0.0,1,1.1173477,78.4,1,1.1792446595414,2.236068
522,test,21.2,0.032381886891326594,1.1492481,0.0,0,2.2597997,47.5,1,1.2752786982698268,4.776243
523,test,20.64,0.04088251617915682,0.9668237,0.0,0,1.6654649,25.52,1,3.4896329939233435,5.0
524,test,11.87,0.006149400444442548,0.61509264,0.0,1,1.1756166,78.1,1,1.133572461373508,2.236068
525,test,20.9,0.02934183280392339,0.95707464,0.0,0,2.4496677,46.84,1,1.304532442403925,4.776243
526,test,20.22,0.040935562039014356,0.8951604,0.0,0,1.7400006,25.4,1,3.2373075180790187,5.0
527,test,11.93,0.009050582194896404,0.5703806,0.0,1,1.228476,78.2,1,1.10271011804928,2.236068
528,test,19.97,0.029480665933371286,0.7984484,0.0,0,2.4496677,46.6,1,1.304532442403925,4.776243
529,test,19.1,0.03759165349307053,0.6601886,0.0,0,1.7400006,25.66,1,2.5970479879095194,5.0
530,test,12.266,0.015793523095280614,0.5619496,0.0,1,1.3030117,78.56,1,1.13604022272206,2.236068
531,test,18.17,0.029606105637693003,0.91968876,0.0,0,2.4781597,46.7,1,1.318317159518359,4.776243
532,test,18.12,0.03778419140755085,0.6205702,0.0,0,1.4733338,25.62,1,5.360038328299694,4.031129
533,test,12.7,0.024666901856214198,0.6066442,0.0,1,1.3898635,79.1,0,1.1793382425236332,2.236068
534,test,17.28,0.03071338201840798,0.92576087,0.0,0,2.4408917,46.97,0,1.305540708763451,4.776243
535,test,17.83,0.03606153561239545,0.5112039,0.0,0,1.2379252,26.02,0,7.283310758316358,2.5
536,test,12.31,0.02888907184763737,0.62247545,0.0,1,1.4580048,79.6,0,1.2835635388127944,2.236068
537,test,17.31,0.03262435564162773,0.9509813,0.0,0,2.414988,47.1,0,1.4151507894881827,4.776243
538,test,17.08,0.03594525589806968,0.4754896,0.0,0,1.1379253,26.3,0,5.3314203992460785,2.5
539,test,11.555,0.030384069176830196,0.58041614,0.0,1,1.5698085,80.1,0,1.3869259431591654,2.236068
540,test,16.95,0.031447834993894,0.9667377,0.0,0,2.4029953,46.88,0,1.698437251110507,4.776243
541,test,16.94,0.034473444663843264,0.50078255,0.0,0,1.0457942,26.62,0,3.672028187443666,2.236068
542,test,12.38,0.02850497773000344,0.5738174,0.0,1,1.6381851,79.8,0,1.8846459301270189,2.828427
543,test,17.33,0.032116106506695836,1.0545968,0.0,0,2.559945,46.97,0,2.636877630232472,5.1493325
544,test,16.9,0.06307004797312936,0.5449279,0.0,0,0.93005633,27.2,0,2.5261001044333065,2.236068
545,test,12.66,0.02752741514253888,0.58304983,0.0,1,1.6690587,79.5,0,1.787137804842722,2.828427
546,test,16.72,0.030727008304240147,1.1034976,0.0,0,2.6553724,47.44,0,6.440222991005396,6.0207973
547,test,15.45,0.09919156826554007,0.5364969,0.0,0,0.88098514,27.7,0,6.41010592596053,1.5
548,test,11.766,0.025320506515050287,0.6759661,0.0,1,1.7866541,79.1,0,1.6676756781905615,4.0
549,test,15.555,0.02185041380145415,1.1355487,0.0,0,2.5702894,47.7,0,7.625556157863506,6.0207973
550,test,15.64,0.1019017174559074,0.57660776,0.0,0,0.9438864,28.42,0,12.663553972818532,2.0615528
551,test,11.95,0.025380427102008697,0.7529004,0.0,1,1.8657775,78.44,0,1.6163158747024686,4.0
552,test,16.3,0.024394807546851683,1.101759,0.0,0,2.5566785,47.8,0,4.503999508729734,6.0207973
553,test,16.56,0.097526980984004,0.61428773,0.0,0,1.0693507,29.12,0,3.3815834173605137,3.0
554,test,12.25,0.02630724893647711,0.8561228,0.0,0,2.149111,77.94,0,1.4592852432849754,4.75
555,test,18.58,0.05383097858445815,1.2470648,0.0,0,2.8246047,48.88,0,3.0736490136837857,6.0207973
556,test,16.22,0.11696200363493653,0.70663726,0.0,0,1.088877,30.34,0,2.5824982264377017,3.0
557,test,13.07,0.03313401609256439,1.0295618,0.0,0,2.198182,77.75,0,1.3664703190803826,4.75
558,test,19.34,0.12872368504402965,1.2634829,0.0,0,3.0259478,49.78,0,2.668799857018337,6.0207973
559,test,18.98,0.1305883143044126,0.8221312,0.0,0,1.3576189,31.14,0,1.9756256967433434,4.031129
560,test,13.26,0.03815341966855678,0.9897102,0.0,0,2.270568,77.7,1,1.6376936630436032,4.75
561,test,20.64,0.19734717308556946,1.281147,0.0,0,3.1118302,51.0,1,2.146657081978154,6.0207973
562,test,20.72,0.1364155042570026,0.90337557,0.0,0,1.6688555,31.84,1,1.4234924355181182,6.0827627
563,test,13.49,0.048045419446794774,1.0301893,0.0,0,2.3548303,77.4,0,2.255518188854722,4.75
564,test,20.47,0.267689898596257,1.3760651,0.0,0,3.0157647,52.06,0,1.9426246827914295,6.0207973
565,test,20.78,0.13059853234426194,1.287351,0.0,0,1.6688555,32.3,0,1.3754095553343098,6.0827627
566,test,14.125,0.05117226552942449,1.1844985,0.0,0,2.3091807,77.56,0,2.5728245131946212,4.75
567,test,20.92,0.3283187423268964,1.6107126,0.0,0,3.0478096,53.1,0,2.044532801847853,6.0207973
568,test,21.89,0.13815995730229008,1.5102226,0.0,0,1.8904569,33.06,0,1.947556630036663,6.0827627
569,test,14.09,0.04906452501393569,1.2460972,0.0,0,2.3412085,78.1,1,2.521334334779735,4.75
570,test,20.66,0.3398568219023506,1.61337,0.0,0,3.0928411,54.34,1,2.2630543906789398,6.0207973
571,test,22.3,0.13193788500368717,1.5597631,0.0,0,2.01868,33.44,1,2.4480090029399397,6.0827627
572,test,14.47,0.04434743280048412,1.4008296,0.0,0,2.5485265,78.75,1,2.3179067383400582,4.75
573,test,21.66,0.3359478455338156,1.5392689,0.0,0,3.087474,54.78,1,2.2560676852787447,6.0207973
574,test,22.55,0.11350577230983194,1.6759893,0.0,0,1.991066,33.66,1,2.4549690341138355,6.0827627
575,test,15.836,0.04603039742601528,1.4791584,0.0,0,2.6625526,80.25,0,2.340218958601204,4.75
576,test,24.03,0.32892303433757275,1.4979885,0.0,0,3.2224965,54.22,0,2.5544905567661726,6.0207973
577,test,22.4,0.10206073604568361,1.640275,0.0,0,1.991066,34.0,0,2.9286010374899965,6.0827627
578,test,16.17,0.05158656275828481,1.4730303,0.0,0,2.721873,81.9,0,3.1383020556089916,4.75
579,test,25.62,0.3226605336818429,1.5378729,0.0,0,3.3145967,53.72,0,2.8130206403767857,6.0207973
580,test,24.08,0.08376710600000406,1.7161001,0.0,0,2.0951695,34.25,0,3.8981064292432426,6.0827627
581,test,18.4,0.05228145541075606,1.52186,0.0,0,2.8852055,82.44,0,5.014063774120636,4.75
582,test,25.77,0.30952068971124164,1.6078539,0.0,0,3.236982,53.94,0,2.8741649622716734,6.0207973
583,test,24.17,0.06683608056545971,1.7834946,0.0,0,2.0951695,34.75,0,4.1810574778275855,6.0827627
584,test,19.5,0.05135152935305538,1.550245,0.0,0,2.938893,82.9,0,8.151021364611763,4.75
585,test,26.9,0.29065828033442365,1.4007587,0.0,0,3.1203156,54.38,0,3.0555412748549067,6.0207973
586,test,24.36,0.04741923546769741,1.7393492,0.0,0,2.0539672,35.0,0,4.725962249045867,6.0827627
587,test,19.1,0.04998760248303329,1.4998232,0.0,0,2.9169977,83.9,0,6.833376744048293,4.75
588,test,27.17,0.26440261241446805,1.3915852,0.0,0,2.8515625,55.4,0,4.055310682874807,6.0207973
589,test,24.75,0.038837873115203196,1.7332214,0.0,0,2.1149147,35.75,0,4.431360890094336,6.0827627
590,test,20.7,0.04253936597371293,1.6141332,0.0,0,3.246202,85.3,0,6.752507769149083,6.519202
591,test,29.4,0.3027324206634805,1.4591172,0.0,0,2.7557948,56.5,0,9.948254860719436,5.25
592,test,25.58,0.062266445006283776,1.7584114,0.0,0,2.048248,35.44,0,4.967730465120857,6.0827627
593,test,24.69,0.0373419013915499,1.5301397,0.0,0,3.3795357,87.44,0,3.3281606121746274,6.519202
594,test,29.83,0.2786077044985973,1.5144928,0.0,0,2.7097297,57.06,0,5.180349529234033,5.25
595,test,24.12,0.0879975288913912,1.8377731,0.0,0,2.0807784,34.88,0,14.713319200708069,6.0827627
596,test,26.16,0.035811332196266296,1.4783951,0.0,0,3.5111644,89.6,0,2.465704060136901,6.519202
597,test,28.72,0.24957477013752283,1.3699577,0.0,0,2.7787654,58.03,0,3.0912294599204655,5.25
598,test,23.14,0.11184089396480387,1.694916,0.0,0,2.0507457,34.53,0,6.878408588617061,6.0827627
599,test,26.72,0.03815687945682583,1.412166,0.0,0,3.374003,92.0,0,1.7683904796439371,6.519202
600,test,27.38,0.25274957754237953,1.2827923,0.0,0,2.631524,59.12,0,1.8183308914211533,4.58428
601,test,23.14,0.14491387046333665,1.5132608,0.0,0,2.121516,33.56,0,4.281257635578904,6.0827627
602,test,27.67,0.04486846886089489,1.5212563,0.0,0,3.285024,93.9,0,1.5801015184974214,6.519202
603,test,27.61,0.263222346542356,1.3698109,0.0,0,2.6962843,58.75,0,1.3859535318920644,4.58428
604,test,21.98,0.15567572084281,1.3851997,0.0,0,1.9729592,32.28,0,2.309173889458933,6.0827627
605,test,27.61,0.04768434189189843,1.4816064,0.0,0,3.20811,95.7,0,1.611627334761599,6.519202
606,test,26.78,0.2519799205900441,1.4133835,0.0,0,3.000147,57.88,0,1.1261774560297821,7.8461776
607,test,20.27,0.15419774722836696,1.0794864,0.0,0,1.6007749,31.66,0,1.2441088790945576,4.031129
608,test,28.14,0.049617985346065784,1.3760166,0.0,0,3.1247766,96.9,0,1.6368289704610526,6.519202
609,test,28.88,0.22740878452000055,1.3977588,0.0,0,3.6928432,56.8,0,1.0973380058517812,10.949458
610,test,0.0,0.1465277055797208,0.8714083,0.0,0,1.6419772,35.22,0,1.2163720714017594,4.031129
611,test,28.33,0.04735814083201561,1.5896693,0.0,0,3.4625516,98.25,0,1.5396300039294715,6.519202
612,test,29.12,0.18917881006306342,1.6794701,0.0,0,3.8906183,56.12,0,1.0935531420524847,10.949458
613,test,0.0,0.13950901550774472,0.8681062,0.0,0,1.5106721,39.12,0,1.2325459017369973,3.0413814
614,test,28.92,0.047132108370200605,1.538436,0.0,0,3.8594887,98.6,0,1.3288407619542453,8.01561
615,test,29.69,0.14510521050836328,1.827038,0.0,0,3.881702,55.84,0,1.1012320728655403,10.949458
616,test,0.0,0.10300658351509051,0.83383274,0.0,0,1.3412467,42.4,0,1.285336539901846,2.5495098
617,test,29.28,0.05422791139443454,1.5139925,0.0,0,3.990602,98.3,0,1.0993028250355998,8.01561
618,test,29.03,0.13070937607283442,1.8772453,0.0,0,3.8715768,55.9,0,1.1081769092689,10.949458
619,test,0.0,0.08169242448005658,0.869547,0.0,0,1.3412467,45.44,0,1.318019839194225,2.5495098
620,test,28.6,0.06228902487576207,1.5454661,0.0,0,4.2020407,97.44,0,1.0133328882845993,8.01561
621,test,27.69,0.1291283140142287,1.8613018,0.0,0,3.769305,56.25,0,1.1099935729656063,10.949458
622,test,0.0,0.07559111449078565,0.8651504,0.0,0,1.4079133,48.38,0,1.3097261541863325,2.5495098
623,test,28.95,0.05150789612230081,1.5839194,0.0,0,4.2974086,96.06,1,1.0120035329997505,8.01561
624,test,26.75,0.13298143742214555,1.8694769,0.0,0,3.8816035,57.78,1,1.141867586211173,10.949458
625,test,0.0,0.07065687995526089,0.7704728,0.0,0,1.4195478,51.62,1,1.5084888621952168,2.5495098
626,test,27.19,0.03317353273450072,1.7005879,0.0,0,4.128667,94.6,0,1.062989962618419,8.01561
627,test,27.52,0.12481471627692696,2.025045,0.0,0,4.2601337,59.28,0,1.148637645264426,10.949458
628,test,0.0,0.061423009578805386,0.8587634,0.0,0,1.4528811,55.06,0,1.6403970667109675,2.5495098
629,test,26.31,0.023613052656149353,1.6976321,0.0,0,3.9925745,94.06,1,1.1022652758995575,8.01561
630,test,27.67,0.11724663971650492,2.1642935,0.0,0,4.8098316,60.5,1,1.1282601986432597,10.949458
631,test,0.0,0.0360581781963029,0.8692876,0.0,0,1.5569845,58.06,1,1.565707174810141,2.5495098
632,test,25.55,0.01738501490588258,1.4462605,0.0,0,3.8592412,93.44,0,1.105905216849057,8.01561
633,test,26.7,0.10783739827368236,2.1461432,0.0,0,5.095851,61.7,0,1.1107650673638534,10.949458
634,test,0.0,0.03046588318685849,0.9007329,0.0,0,1.5098442,60.38,0,1.496599692136777,2.5495098
635,test,23.75,0.013389114770529457,1.4863988,0.0,0,3.530037,92.3,0,1.1379981597641646,8.01561
636,test,23.53,0.10226979352673332,2.2627914,0.0,0,4.923566,62.38,0,1.1415711711502223,10.949458
637,test,20.1,0.012933550463854453,1.3965713,0.0,0,3.204573,91.44,0,1.1643800500859323,8.01561
638,test,23.11,0.03393645693303057,2.2152944,0.0,0,4.873734,62.53,0,1.2163657351338077,10.949458
639,test,18.98,0.012791504390915406,1.3506278,0.0,0,3.0567222,90.1,0,1.303621252824265,8.01561
640,test,24.17,0.039373592588834216,2.258621,0.0,0,4.8488507,62.75,0,1.3573584572473367,10.949458
641,test,18.39,0.01789472771891899,1.2627962,0.0,0,2.977217,88.7,0,1.3587108187269263,8.01561
642,test,24.42,0.042280477251951554,2.2238846,0.0,0,4.791627,62.84,0,1.48450765301877,10.949458
643,test,0.0,0.011978625461875022,1.6681173,0.0,0,2.3765109,60.22,0,12.603348274843473,13.5
644,test,16.56,0.018879597730850163,1.2753974,0.0,0,3.0585456,87.1,0,1.4803266248067315,8.01561
645,test,25.23,0.04950979994698436,2.1323698,0.0,0,4.499498,62.16,0,1.5081174988808117,10.949458
646,test,0.0,0.014663308522700081,2.5609746,0.0,0,2.27321,60.44,0,16.07401669992987,13.5
647,test,16.19,0.02015141601463235,1.2195126,0.0,0,3.1021264,85.8,0,1.5160407266848481,8.01561
648,test,26.28,0.0554368763628969,1.9910642,0.0,0,4.059753,61.5,0,1.6532211676838684,10.949458
649,test,0.0,0.031032789374505744,2.5261207,0.0,0,2.1699097,60.25,0,6.383313392131511,13.5
650,test,16.19,0.029005169221919203,1.0531477,0.0,0,3.1924963,84.44,0,1.6920196308086428,8.01561
651,test,35.44,0.06889296925688196,2.0080917,0.0,0,3.7024674,60.94,0,2.587274104598984,8.62047
652,test,0.0,0.0320845911900283,2.5076365,0.0,0,2.0991395,60.16,0,3.9282212024802363,13.5
653,test,15.86,0.03569334791875973,1.0201857,0.0,0,2.929257,83.44,0,1.778667674089826,8.01561
654,test,47.06,0.07634197690240864,2.0682547,0.0,0,3.8709555,60.25,0,6.392066820955167,9.375
655,test,0.0,0.032635093182814115,2.6288667,0.0,0,2.245621,60.44,0,2.5834689540008284,13.5
656,test,15.19,0.03899486636346439,1.0771093,0.0,0,2.394883,82.4,0,1.948211426065344,6.576473
657,test,47.7,0.08097545811529075,2.245417,0.0,0,4.010614,59.53,0,5.609493652663356,9.375
658,test,0.0,0.03751478305355855,2.6445587,0.0,0,2.4231062,61.84,0,2.186817569490007,13.5
659,test,15.04,0.03920605799263559,1.1647024,0.0,0,2.0766366,81.7,0,2.4625878151787615,6.0
660,test,48.47,0.08546883506842437,2.3010242,0.0,0,4.0786624,58.66,0,3.8032576225190198,9.375
661,test,0.0,0.04225212966380693,2.6433222,0.0,0,2.4976418,63.22,0,1.9295262940155118,13.5
662,test,15.375,0.03413136706019584,1.0941961,0.0,0,1.856142,81.44,0,2.342654460468504,4.1231055
663,test,49.4,0.07995589195992077,2.2457497,0.0,0,4.157327,57.38,0,3.156641761017898,9.375
664,test,0.0,0.038102221116421885,2.6409943,0.0,0,2.4073453,60.47,0,1.6512094647665412,13.5
665,test,15.5,0.02590105682788118,1.071647,0.0,0,1.9146017,81.5,0,2.004601701557085,5.0
666,test,50.4,0.0753223186027218,2.1169674,0.0,0,4.148994,56.4,0,2.6506948990220054,9.375
667,test,0.0,0.034314121712457804,2.8267646,0.0,0,2.6278713,57.7,0,1.5654913880042018,13.5
668,test,18.3,0.026015056490390643,1.0430056,0.0,0,2.1545362,81.5,0,2.656526532088719,5.0990195
669,test,50.3,0.05967246024668921,1.9692873,0.0,0,4.028797,54.94,0,1.9165442263719428,9.375
670,test,0.0,0.0349964407289147,2.947468,0.0,0,2.63574,54.9,0,1.507025928068949,13.5
671,test,21.6,0.045625237514109504,1.0775586,0.0,0,2.493387,81.8,0,3.472577513978566,6.0827627
672,test,50.28,0.05044855038518447,1.7597401,0.0,0,3.7476645,54.78,0,1.2910992646207498,9.375
673,test,0.0,0.03803531301268126,2.939037,0.0,0,2.5690734,53.78,0,1.3708361025441513,13.5
674,test,22.73,0.05648884200162653,1.0758934,0.0,0,2.79505,82.5,0,3.1163161325873823,6.0827627
675,test,50.78,0.040535732853474324,1.6135807,0.0,0,3.589868,53.53,0,1.0611317163886875,9.375
676,test,0.0,0.044331805617378664,2.8507466,0.0,0,2.4866688,52.12,0,1.2431618249948744,13.5
677,test,23.56,0.05275304573489202,1.0783321,0.0,0,2.9914865,82.3,0,2.4123495585842663,6.0827627
678,test,51.25,0.03219248394843035,1.7384893,0.0,0,3.5386086,52.2,0,1.0254921602019225,9.375
679,test,0.0,0.04756418572447264,2.9430716,0.0,0,2.643609,49.75,0,1.1994396835813346,13.5
680,test,24.28,0.04758076278619121,1.2272015,0.0,0,3.016951,82.1,0,2.161099212632206,6.0827627
681,test,52.06,0.025912889839823285,1.6763738,0.0,0,3.4678383,50.8,0,1.0249270652869722,9.375
682,test,0.0,0.06516917278829201,2.9261851,0.0,0,2.8043146,49.2,0,1.0714735167746703,13.5
683,test,23.75,0.04860762945439561,1.2437259,0.0,0,2.9266546,82.0,0,2.0875110508160937,6.0827627
684,test,51.06,0.026866133004289364,1.642142,0.0,0,3.35702,49.8,0,1.0223899186679204,9.375
685,test,0.0,0.0809524339385623,2.1845915,0.0,0,2.8946111,45.4,0,1.0623270751140563,13.5
686,test,23.9,0.052070287072690756,1.1993458,0.0,0,2.873795,81.2,0,1.94637962871423,6.0827627
687,test,50.75,0.027023547842840986,1.5811514,0.0,0,3.391762,49.78,0,1.0303558609009373,9.375
688,test,0.0,0.08556447893452224,1.3617219,0.0,0,2.1973696,42.88,0,1.0837360279516786,4.472136
689,test,24.38,0.055175602767690415,1.2473153,0.0,0,2.8323736,80.5,0,1.9782153938402454,6.0827627
690,test,51.0,0.027833498269653888,1.5810102,0.0,0,3.488838,50.53,0,1.0671231095253852,9.375
691,test,0.0,0.08986309902100521,1.3617219,0.0,0,2.3334615,45.12,0,1.0831526192798517,4.472136
692,test,24.53,0.057567339456634864,1.172744,0.0,0,2.836477,80.1,0,1.9615109450143227,6.0827627
693,test,51.25,0.028342857582367403,1.3011957,0.0,0,3.539098,51.53,0,1.0971896179308207,9.375
694,test,0.0,0.09377855361853125,1.3617219,0.0,0,2.4695537,47.8,0,1.082046471086479,4.472136
695,test,25.5,0.06295033338712637,1.1150347,0.0,0,2.6961071,79.9,0,1.813597973359712,6.0827627
696,test,41.03,0.028349751147662482,1.0741489,0.0,0,3.340425,52.0,0,1.1336282126817745,9.375
697,test,0.0,0.08284704470354795,1.187734,0.0,0,2.6432571,50.97,0,1.0996614774126512,4.472136
698,test,25.64,0.06681755647783319,0.99102986,0.0,0,2.6803694,79.5,0,1.8158379173546757,6.0827627
699,test,29.83,0.02632075290457987,0.88100773,0.0,0,2.9341652,53.1,0,1.1485146258502819,6.0
700,test,26.4,0.07685821513143572,0.90410215,0.0,0,2.7746503,78.3,0,1.9995404947286959,6.0827627
701,test,29.16,0.027699414765348977,0.7497123,0.0,0,2.7616208,54.56,0,1.1532364409934497,4.4034786
702,test,26.11,0.0805154407076687,0.86829895,0.0,0,2.7746503,77.25,0,2.3293461764401693,6.0827627
703,test,28.64,0.029804940474003783,0.7291571,0.0,0,2.769892,56.03,0,1.1772202196778758,4.4034786
704,test,25.03,0.08818584632940382,0.73123777,0.0,0,2.6894257,76.25,0,2.3567687840490557,6.0827627
705,test,27.56,0.03152954381486607,0.78821176,0.0,0,2.7584536,57.44,0,1.2201933875292303,4.4034786
706,test,24.28,0.10693043218684888,0.80172116,0.0,0,2.522759,74.8,0,2.36393248812767,6.0827627
707,test,27.03,0.032308074122526224,0.84876424,0.0,0,2.8118644,58.9,0,1.2568670519553404,4.4034786
708,test,21.17,0.11694607537286689,0.75030607,0.0,0,2.3318954,73.9,0,2.522708990719062,6.0827627
709,test,27.17,0.03044357303509549,0.83397514,0.0,0,2.8188467,59.75,0,1.3370023477615363,4.4034786
710,test,18.03,0.12044225306947466,0.691609,0.0,0,2.0597112,72.25,0,3.1329447956714676,5.0249376
711,test,27.73,0.02998408195977246,1.2675998,0.0,0,3.3027866,61.47,0,1.2840349266232227,11.662574
712,test,17.1,0.0829689038463028,0.69180584,0.0,0,1.8913821,70.5,0,3.7827638094661276,4.527693
713,test,28.69,0.023354774126017552,1.2179419,0.0,0,3.8031952,61.16,0,1.2347094069343376,11.662574
714,test,16.81,0.04248488014020436,0.52534384,0.0,0,1.7097208,68.75,0,3.6825236644954065,2.5
715,test,31.14,0.020804851427727557,1.5040305,0.0,0,4.706712,62.2,0,1.1838937074059703,14.783859
716,test,16.77,0.03507654238633737,0.49646303,0.0,0,1.7040018,67.8,0,3.29293175139934,2.5
717,test,32.16,0.01873110305087588,1.5514104,0.0,0,5.703191,62.72,0,1.1519246478596474,15.947179
718,test,17.34,0.026962766401457644,0.54270154,0.0,0,1.7942982,67.06,0,2.9279082961844507,2.5
719,test,35.34,0.03541904221087406,1.8901151,0.0,0,7.062738,63.06,0,1.1210068093291212,21.893208
720,test,17.4,0.023328869123127285,0.5534605,0.0,0,1.8216933,66.25,1,2.49186169607966,2.5
721,test,36.72,0.21563212506418464,2.7466621,0.0,0,7.4676957,64.56,1,1.1142367440063277,21.893208
722,test,17.33,0.021175510611056887,0.51334965,0.0,0,1.7962289,66.1,0,2.1087559315641693,2.5
723,test,46.0,0.22190816843047417,3.1536784,0.0,0,7.539455,64.0,0,1.1001815643586133,21.893208
724,test,18.03,0.01950667130140153,0.75759476,0.0,0,1.9987267,66.2,1,1.5746740929961622,5.0990195
725,test,56.0,0.2509157879994027,3.128804,0.0,0,7.6002264,63.72,1,1.0815783658245552,21.893208
726,test,16.95,0.02271210518727053,0.9432391,0.0,0,2.03206,66.4,0,1.4510602002543274,5.0990195
727,test,57.78,0.24876561378133474,3.2247374,0.0,0,7.486314,63.6,0,1.0810436104261123,21.893208
728,test,18.42,0.03727797800831133,0.9057938,0.0,0,2.0361636,66.6,0,1.2654818911458403,5.0990195
729,test,60.25,0.2443386469962567,3.224641,0.0,0,7.3362927,63.97,0,1.0894282443389687,21.893208
730,test,18.98,0.0674563018198522,0.9895789,0.0,0,1.9752159,67.06,0,1.2143842925956283,5.0990195
731,test,0.0,0.2776275553380439,3.3061657,0.0,0,7.3032017,65.56,0,1.1051362999495467,21.893208
732,test,21.4,0.10258472485827587,1.0858293,0.0,0,2.0041022,68.25,0,1.3650239371000987,5.0990195
733,test,0.0,0.37311724154010173,3.342434,0.0,0,7.3428555,66.1,0,1.1012080932862816,21.893208
734,test,23.5,0.12895234748197137,1.0306617,0.0,0,2.0797884,70.06,0,1.6956300049315072,5.0990195
735,test,0.0,0.41859289254066373,3.297587,0.0,0,7.4146357,66.8,0,1.1066072741520079,21.893208
736,test,28.84,0.1343966167132156,1.1511303,0.0,0,2.213122,70.5,0,2.572701656528138,5.0990195
737,test,0.0,0.4519230802416545,3.4653015,0.0,0,7.549528,69.3,0,1.099329216784304,21.893208
738,test,30.78,0.11853919752377351,1.7658157,0.0,0,2.953495,70.3,0,3.039121076439519,13.341664
739,test,0.0,0.5266372054516434,3.1681635,0.0,0,7.4709883,72.1,0,1.0943241098851324,21.893208
740,test,37.7,0.1441911305144702,1.9187583,0.0,0,3.533526,71.9,0,2.00762754823958,13.341664
741,test,0.0,0.524012887087834,3.6515753,0.0,0,7.4224477,73.2,0,1.38136048871837,21.893208
742,test,38.7,0.18184720107828825,1.9684508,0.0,0,4.173085,72.94,0,1.6862575677120542,13.341664
743,test,0.0,0.497565109793758,3.4402544,0.0,0,7.3630533,73.3,0,1.8100397113542566,21.893208
744,test,41.3,0.17114117771448303,1.9414351,0.0,0,4.8584366,72.1,0,1.6397466027963252,13.341664
745,test,0.0,0.44659399222914214,3.8448873,0.0,0,6.566025,75.2,0,2.0402654669594296,21.893208
746,test,43.38,0.16789571612667212,2.0910733,0.0,0,5.3868732,70.5,0,1.560120506049432,13.341664
747,test,0.0,0.3868138145036425,3.541547,0.0,0,5.804726,76.44,0,2.3360535114587946,21.893208
748,test,47.25,0.2073419533067076,2.0743296,0.0,0,5.919429,68.06,1,1.448751258367026,13.341664
749,test,0.0,0.29737145505464335,2.8627636,0.0,0,4.887807,77.8,1,3.068728840950252,10.9344635
750,test,50.75,0.1889097693443215,2.3576946,0.0,0,6.2504106,67.2,1,1.4184328229698049,13.341664
751,test,0.0,0.28872696946431375,2.6347334,0.0,0,5.0404363,79.25,1,2.90955843550224,11.067972
752,test,52.62,0.1762726934012182,2.1153433,0.0,0,6.6205964,66.7,1,1.3917978042643988,13.341664
753,test,0.0,0.2774988158896331,2.7631972,0.0,0,5.7382274,80.2,1,2.3663492578786176,13.124405
754,test,53.06,0.16733275148476112,1.9524479,0.0,0,6.670819,66.7,1,1.395553796940249,13.341664
755,test,0.0,0.16561647183257713,3.0090108,0.0,0,6.0551243,82.56,1,2.212658385109058,13.124405
756,test,53.34,0.16063644519832637,2.1373932,0.0,0,6.7509227,66.6,1,1.3651620904455781,13.341664
757,test,0.0,0.16920779719455348,3.3450239,0.0,0,6.8285317,84.25,1,1.8968144003483445,13.124405
758,test,52.0,0.16041042347731482,2.1116798,0.0,0,6.746819,66.5,0,1.4055195316167257,13.341664
759,test,0.0,0.13001123893977068,3.4099917,0.0,0,7.4070296,86.0,0,1.7546352583066953,13.124405
760,test,51.12,0.16016876040952494,2.0269256,0.0,0,6.883453,66.0,0,1.4282443105353384,13.341664
761,test,0.0,0.09813513536517228,3.7148607,0.0,0,7.453035,87.4,0,1.725286204802891,13.124405
762,test,48.47,0.1588437347329535,2.0393908,0.0,0,6.871819,65.5,0,1.4281893894865365,13.341664
763,test,42.1,0.136320238484493,3.7523327,0.0,0,7.2854395,86.2,0,1.8835355741255921,13.124405
764,test,46.94,0.15411603790695744,1.9758953,0.0,0,6.768518,64.8,0,1.3987540343014313,13.341664
765,test,40.2,0.18117644864319266,3.5877125,0.0,0,7.166519,85.0,0,1.98763470565709,13.124405
766,test,41.62,0.14941800728388166,1.4749497,0.0,0,6.6570807,63.4,0,1.3402310111144877,13.341664
767,test,38.06,0.257872767609722,3.410658,0.0,0,6.9392476,83.4,0,2.235238887894091,13.124405
768,test,39.88,0.15339300193947958,1.3753849,0.0,0,5.8730454,63.56,0,1.2274344210836634,12.093387
769,test,36.78,0.2839994887668263,2.8714938,0.0,0,6.9524713,80.25,0,2.264970458066964,13.124405
770,test,32.84,0.15661596874560044,1.434944,0.0,0,5.4135404,64.8,0,1.331153687252607,12.093387
771,test,35.38,0.2628425416771995,2.8037505,0.0,0,6.462137,77.25,0,1.6141338192480232,13.124405
